Cliente;Vlr_EUSD;Mes_eusd;AnoEUSD;
26293;20.61;AGO_18;2018;
26293;20.61;AGO_18;2018;
26293;20.61;AGO_18;2018;
26293;20.61;AGO_18;2018;
26293;20.61;AGO_18;2018;
26293;20.61;AGO_18;2018;
26293;20.61;AGO_18;2018;
26299;158.70;AGO_18;2018;
26299;158.70;AGO_18;2018;
26507;156.64;AGO_18;2018;
26739;415.31;AGO_18;2018;
26756;41.84;AGO_18;2018;
26767;20.61;AGO_18;2018;
26779;21.43;AGO_18;2018;
26779;21.43;AGO_18;2018;
26860;28.44;AGO_18;2018;
26860;28.44;AGO_18;2018;
26885;150.46;AGO_18;2018;
26894;56.47;AGO_18;2018;
26894;56.47;AGO_18;2018;
27042;17.31;AGO_18;2018;
27042;17.31;AGO_18;2018;
27094;42.45;AGO_18;2018;
27126;20.61;AGO_18;2018;
27169;42.25;AGO_18;2018;
27185;45.55;AGO_18;2018;
27237;47.40;AGO_18;2018;
27280;1207.18;AGO_18;2018;
27287;20.61;AGO_18;2018;
27287;20.61;AGO_18;2018;
27287;20.61;AGO_18;2018;
27287;20.61;AGO_18;2018;
27468;59.97;AGO_18;2018;
27481;123.66;AGO_18;2018;
27568;70.28;AGO_18;2018;
27568;70.28;AGO_18;2018;
27682;58.32;AGO_18;2018;
27682;58.32;AGO_18;2018;
27733;101.40;AGO_18;2018;
27761;54.61;AGO_18;2018;
27761;54.61;AGO_18;2018;
27938;18.75;AGO_18;2018;
27979;13.80;AGO_18;2018;
27979;13.80;AGO_18;2018;
28043;21.84;AGO_18;2018;
28043;21.84;AGO_18;2018;
28278;20.61;AGO_18;2018;
28278;20.61;AGO_18;2018;
28278;20.61;AGO_18;2018;
28278;20.61;AGO_18;2018;
28278;20.61;AGO_18;2018;
28278;20.61;AGO_18;2018;
28278;20.61;AGO_18;2018;
28278;20.61;AGO_18;2018;
28281;48.22;AGO_18;2018;
28281;48.22;AGO_18;2018;
28285;32.77;AGO_18;2018;
28285;32.77;AGO_18;2018;
28285;32.77;AGO_18;2018;
28285;32.77;AGO_18;2018;
28285;32.77;AGO_18;2018;
28285;32.77;AGO_18;2018;
28307;23.70;AGO_18;2018;
28341;0.00;AGO_18;2018;
28392;34.83;AGO_18;2018;
28403;43.48;AGO_18;2018;
28418;121.60;AGO_18;2018;
28418;121.60;AGO_18;2018;
28494;144.27;AGO_18;2018;
28494;144.27;AGO_18;2018;
28564;51.52;AGO_18;2018;
28592;45.75;AGO_18;2018;
28656;49.46;AGO_18;2018;
28657;39.77;AGO_18;2018;
28657;39.77;AGO_18;2018;
28657;39.77;AGO_18;2018;
28689;58.94;AGO_18;2018;
28706;55.03;AGO_18;2018;
28753;6.18;AGO_18;2018;
28803;70.07;AGO_18;2018;
28803;70.07;AGO_18;2018;
28872;20.61;AGO_18;2018;
28872;20.61;AGO_18;2018;
28961;27.82;AGO_18;2018;
28961;27.82;AGO_18;2018;
28987;7.62;AGO_18;2018;
28987;7.62;AGO_18;2018;
28987;7.62;AGO_18;2018;
28987;7.62;AGO_18;2018;
28999;20.61;AGO_18;2018;
29010;74.40;AGO_18;2018;
29089;22.67;AGO_18;2018;
29404;66.16;AGO_18;2018;
29416;20.61;AGO_18;2018;
29566;20.61;AGO_18;2018;
29634;100.16;AGO_18;2018;
29634;100.16;AGO_18;2018;
29761;20.61;AGO_18;2018;
29832;63.89;AGO_18;2018;
29881;20.61;AGO_18;2018;
29973;738.28;AGO_18;2018;
30021;82.23;AGO_18;2018;
30073;256.19;AGO_18;2018;
30217;14.42;AGO_18;2018;
30217;14.42;AGO_18;2018;
30222;10.92;AGO_18;2018;
30222;10.92;AGO_18;2018;
30255;25.96;AGO_18;2018;
30255;25.96;AGO_18;2018;
30364;43.69;AGO_18;2018;
30364;43.69;AGO_18;2018;
30367;10.30;AGO_18;2018;
30385;46.58;AGO_18;2018;
30409;24.52;AGO_18;2018;
30409;24.52;AGO_18;2018;
30441;78.32;AGO_18;2018;
30441;78.32;AGO_18;2018;
30466;43.90;AGO_18;2018;
30866;20.61;AGO_18;2018;
30866;20.61;AGO_18;2018;
31234;106.14;AGO_18;2018;
31249;20.61;AGO_18;2018;
31259;61.00;AGO_18;2018;
31272;91.10;AGO_18;2018;
31413;47.40;AGO_18;2018;
31439;36.68;AGO_18;2018;
31449;23.29;AGO_18;2018;
31449;23.29;AGO_18;2018;
31501;16.69;AGO_18;2018;
31584;23.49;AGO_18;2018;
31653;6.18;AGO_18;2018;
31779;6.18;AGO_18;2018;
31937;90.68;AGO_18;2018;
31944;46.78;AGO_18;2018;
31944;46.78;AGO_18;2018;
32016;38.54;AGO_18;2018;
32016;38.54;AGO_18;2018;
32069;22.25;AGO_18;2018;
32123;46.99;AGO_18;2018;
32283;6.18;AGO_18;2018;
32283;6.18;AGO_18;2018;
